date,year,month,day,time,hour,minute,direction,type,file_idx,vehicle_count,occupancy,is_public_vehicle,total_electric,is_electric
2022-10-25,2022,10,25,10:50,10,50,In,Taxi,75,2,1.0,0.0,0.0,0
2022-10-25,2022,10,25,10:50,10,50,In,Van,77,2,1.0,0.0,0.0,0
2022-10-25,2022,10,25,10:50,10,50,Out,Bus,82,2,0.0,0.0,0.0,0
2022-10-25,2022,10,25,10:50,10,50,Out,Car,96,8,0.40625,0.0,0.0,0
2022-10-25,2022,10,25,10:50,10,50,Out,Lorry,82,1,1.0,0.0,0.0,0
2022-10-25,2022,10,25,10:50,10,50,Out,Taxi,104,2,1.0,0.0,0.0,0
2022-10-25,2022,10,25,10:50,10,50,Out,Van,82,1,3.0,0.0,0.0,0
2022-10-25,2022,10,25,10:55,10,55,In,Bicycle,91,5,1.0,0.0,0.0,0
2022-10-25,2022,10,25,10:55,10,55,In,Bus,86,3,73.86666666666667,0.0,0.0,0
2022-10-25,2022,10,25,10:55,10,55,In,Car,91,31,1.3548387096774193,0.0,0.0,0
2022-10-25,2022,10,25,10:55,10,55,In,Lorry,91,1,1.0,1.0,0.0,0
2022-10-25,2022,10,25,10:55,10,55,In,Motorbike,86,1,1.0,0.0,0.0,0
2022-10-25,2022,10,25,10:55,10,55,In,Scooter,91,1,1.0,0.0,1.0,1
2022-10-25,2022,10,25,10:55,10,55,In,Taxi,91,3,2.0,3.0,0.0,0
2022-10-25,2022,10,25,10:55,10,55,In,Van,91,8,1.125,8.0,0.0,0
2022-10-25,2022,10,25,10:55,10,55,Out,Bus,82,1,40.0,0.0,0.0,0
2022-10-25,2022,10,25,10:55,10,55,Out,Car,96,15,0.36666666666666664,0.0,0.0,0
2022-10-25,2022,10,25,10:55,10,55,Out,Lorry,95,1,1.0,0.0,1.0,1
2022-10-25,2022,10,25,10:55,10,55,Out,Taxi,96,3,0.25,0.0,0.0,0
2022-10-25,2022,10,25,10:55,10,55,Out,Van,96,1,0.5,0.0,0.0,0
2022-10-25,2022,10,25,11:00,11,00,In,Bicycle,91,3,1.0,0.0,0.0,0
2022-10-25,2022,10,25,11:00,11,00,In,Bus,91,3,77.33333333333333,3.0,0.0,0
2022-10-25,2022,10,25,11:00,11,00,In,Car,91,27,1.8148148148148149,0.0,0.0,0
2022-10-25,2022,10,25,11:00,11,00,In,Lorry,86,2,2.0,0.0,0.0,0
2022-10-25,2022,10,25,11:00,11,00,In,Scooter,86,2,1.0,0.0,2.0,1
2022-10-25,2022,10,25,11:00,11,00,In,Taxi,91,3,1.0,3.0,0.0,0
2022-10-25,2022,10,25,11:00,11,00,In,Van,86,5,1.8,0.0,0.0,0
2022-10-25,2022,10,25,11:00,11,00,Out,Bus,116,3,34.13333333333333,0.0,0.0,0
2022-10-25,2022,10,25,11:00,11,00,Out,Car,96,12,0.3333333333333333,0.0,0.0,0
2022-10-25,2022,10,25,11:00,11,00,Out,Taxi,82,2,1.0,0.0,0.0,0
2022-10-25,2022,10,25,11:00,11,00,Out,Van,96,5,0.43333333339999996,0.0,1.0,1
2022-10-25,2022,10,25,11:05,11,05,In,Bicycle,91,1,1.0,0.0,0.0,0
2022-10-25,2022,10,25,11:05,11,05,In,Bus,101,2,68.0,0.0,0.0,0
2022-10-25,2022,10,25,11:05,11,05,In,Car,91,18,1.5,0.0,1.0,1
2022-10-25,2022,10,25,11:05,11,05,In,Motorbike,91,1,1.0,0.0,0.0,0
2022-10-25,2022,10,25,11:05,11,05,In,Taxi,91,1,1.0,1.0,0.0,0
2022-10-25,2022,10,25,11:05,11,05,In,Van,91,4,1.0,4.0,0.0,0
2022-10-25,2022,10,25,11:05,11,05,Out,Bus,96,2,28.33333332,0.0,0.0,0
2022-10-25,2022,10,25,11:05,11,05,Out,Car,96,11,0.2727272727272727,0.0,0.0,0
2022-10-25,2022,10,25,11:05,11,05,Out,Lorry,96,1,0.5,0.0,0.0,0
2022-10-25,2022,10,25,11:05,11,05,Out,Van,96,1,0.5,0.0,0.0,0
2022-10-25,2022,10,25,11:10,11,10,In,Bicycle,91,1,1.0,0.0,0.0,0
2022-10-25,2022,10,25,11:10,11,10,In,Car,91,14,1.3571428571428572,0.0,0.0,0
2022-10-25,2022,10,25,11:10,11,10,In,Taxi,91,2,1.5,2.0,0.0,0
2022-10-25,2022,10,25,11:10,11,10,In,Van,91,1,1.0,1.0,0.0,0
2022-10-26,2022,10,26,09:20,09,20,In,Bicycle,111,1,1.0,0.0,0.0,0
2022-10-26,2022,10,26,09:20,09,20,In,Bus,100,1,56.0,0.0,0.0,0
2022-10-26,2022,10,26,09:20,09,20,In,Car,100,3,1.3333333333333333,0.0,0.0,0
2022-10-26,2022,10,26,09:20,09,20,Out,Bus,98,2,4.0,0.0,0.0,0
2022-10-26,2022,10,26,09:20,09,20,Out,Car,98,3,1.3333333333333333,0.0,0.0,0
2022-10-26,2022,10,26,09:25,09,25,In,Bicycle,100,1,1.0,0.0,0.0,0
2022-10-26,2022,10,26,09:25,09,25,In,Bus,100,1,68.0,0.0,0.0,0
2022-10-26,2022,10,26,09:25,09,25,In,Car,100,4,2.0,0.0,0.0,0
2022-10-26,2022,10,26,09:25,09,25,In,Van,100,1,2.0,0.0,0.0,0
2022-10-26,2022,10,26,09:25,09,25,Out,Bus,98,1,0.0,0.0,0.0,0
2022-10-26,2022,10,26,09:25,09,25,Out,Car,98,6,1.5,0.0,1.0,1
2022-10-26,2022,10,26,09:25,09,25,Out,Motorbike,98,1,1.0,0.0,0.0,0
2022-10-26,2022,10,26,09:25,09,25,Out,Van,98,1,2.0,0.0,0.0,0
2022-10-26,2022,10,26,09:30,09,30,In,Bicycle,102,3,1.0,0.0,0.0,0
2022-10-26,2022,10,26,09:30,09,30,In,Bus,100,2,64.0,0.0,0.0,0
2022-10-26,2022,10,26,09:30,09,30,In,Car,111,12,1.6666666666666667,0.0,0.0,0
2022-10-26,2022,10,26,09:30,09,30,In,Taxi,102,1,2.0,0.0,0.0,0
2022-10-26,2022,10,26,09:30,09,30,In,Van,100,1,2.0,0.0,0.0,0
2022-10-26,2022,10,26,09:30,09,30,Out,Bicycle,98,1,1.0,0.0,0.0,0
2022-10-26,2022,10,26,09:30,09,30,Out,Bus,98,1,0.0,0.0,0.0,0
2022-10-26,2022,10,26,09:30,09,30,Out,Car,98,2,1.0,0.0,1.0,1
2022-10-26,2022,10,26,09:30,09,30,Out,Van,98,1,1.0,0.0,0.0,0
2022-10-26,2022,10,26,09:35,09,35,In,Bicycle,111,1,1.0,0.0,0.0,0
2022-10-26,2022,10,26,09:35,09,35,In,Bus,100,2,60.0,0.0,0.0,0
2022-10-26,2022,10,26,09:35,09,35,In,Car,100,6,2.0,0.0,0.0,0
2022-10-26,2022,10,26,09:35,09,35,In,Lorry,111,2,1.5,0.0,0.0,0
2022-10-26,2022,10,26,09:35,09,35,In,Taxi,102,3,2.0,0.0,0.0,0
2022-10-26,2022,10,26,09:35,09,35,In,Van,102,3,2.6666666666666665,0.0,0.0,0
2022-10-26,2022,10,26,09:35,09,35,Out,Bus,98,1,8.0,0.0,0.0,0
2022-10-26,2022,10,26,09:35,09,35,Out,Car,98,4,1.25,0.0,0.0,0
2022-10-26,2022,10,26,09:35,09,35,Out,Van,98,1,1.0,0.0,0.0,0
2022-10-26,2022,10,26,09:40,09,40,In,Bicycle,100,2,1.0,0.0,0.0,0
2022-10-26,2022,10,26,09:40,09,40,In,Bus,102,3,18.666666666666664,0.0,0.0,0
2022-10-26,2022,10,26,09:40,09,40,In,Car,102,6,2.0,0.0,1.0,1
2022-10-26,2022,10,26,09:40,09,40,In,Van,100,1,2.0,0.0,0.0,0
2022-10-26,2022,10,26,09:40,09,40,Out,Bus,98,3,2.6666666666666665,0.0,0.0,0
2022-10-26,2022,10,26,09:40,09,40,Out,Car,98,9,1.2222222222222223,0.0,1.0,1
2022-10-26,2022,10,26,09:45,09,45,In,Bicycle,100,2,1.0,0.0,0.0,0
2022-10-26,2022,10,26,09:45,09,45,In,Bus,100,2,51.99999999999999,0.0,0.0,0
2022-10-26,2022,10,26,09:45,09,45,In,Car,102,8,1.5,0.0,1.0,1
2022-10-26,2022,10,26,09:45,09,45,In,Taxi,102,1,3.0,0.0,0.0,0
2022-10-26,2022,10,26,09:45,09,45,In,Van,100,1,2.0,0.0,0.0,0
2022-10-26,2022,10,26,09:45,09,45,Out,Bus,98,2,4.0,0.0,0.0,0
2022-10-26,2022,10,26,09:45,09,45,Out,Car,98,8,1.625,0.0,3.0,1
2022-10-26,2022,10,26,09:45,09,45,Out,Van,98,2,1.0,0.0,0.0,0
2022-10-26,2022,10,26,09:50,09,50,In,Bicycle,102,1,1.0,0.0,0.0,0
2022-10-26,2022,10,26,09:50,09,50,In,Bus,100,2,72.0,0.0,0.0,0
2022-10-26,2022,10,26,09:50,09,50,In,Car,111,14,1.8571428571428572,0.0,0.0,0
2022-10-26,2022,10,26,09:50,09,50,In,Taxi,102,2,1.0,0.0,1.0,1
2022-10-26,2022,10,26,09:50,09,50,In,Van,102,1,3.0,0.0,0.0,0
2022-10-26,2022,10,26,09:50,09,50,Out,Bus,98,1,0.0,0.0,0.0,0
2022-10-26,2022,10,26,09:50,09,50,Out,Car,98,1,1.0,0.0,0.0,0
2022-10-26,2022,10,26,09:50,09,50,Out,Lorry,98,1,2.0,0.0,0.0,0
2022-10-26,2022,10,26,09:55,09,55,In,Bicycle,109,3,1.0,0.0,0.0,0
2022-10-26,2022,10,26,09:55,09,55,In,Bus,102,1,32.0,0.0,0.0,0
2022-10-26,2022,10,26,09:55,09,55,In,Car,109,32,2.21875,0.0,0.0,0
2022-10-26,2022,10,26,09:55,09,55,In,Taxi,102,1,1.0,0.0,0.0,0
2022-10-26,2022,10,26,09:55,09,55,In,Van,102,1,2.0,0.0,0.0,0
2022-10-26,2022,10,26,09:55,09,55,Out,Bicycle,106,1,1.0,0.0,0.0,0
2022-10-26,2022,10,26,09:55,09,55,Out,Car,106,19,1.4736842105263157,0.0,2.0,1
2022-10-26,2022,10,26,09:55,09,55,Out,Lorry,106,1,2.0,0.0,0.0,0
2022-10-26,2022,10,26,09:55,09,55,Out,Taxi,106,1,1.0,0.0,0.0,0
2022-10-26,2022,10,26,09:55,09,55,Out,Van,106,2,2.0,0.0,0.0,0
2022-10-26,2022,10,26,10:00,10,00,In,Bicycle,107,1,1.0,0.0,0.0,0
2022-10-26,2022,10,26,10:00,10,00,In,Bus,107,3,21.333333333333332,0.0,0.0,0
2022-10-26,2022,10,26,10:00,10,00,In,Car,107,21,1.3333333333333333,0.0,0.0,0
2022-10-26,2022,10,26,10:00,10,00,In,Lorry,109,1,1.0,0.0,0.0,0
2022-10-26,2022,10,26,10:00,10,00,In,Motorbike,109,1,1.0,0.0,0.0,0
2022-10-26,2022,10,26,10:00,10,00,In,Taxi,107,1,1.0,0.0,0.0,0
2022-10-26,2022,10,26,10:00,10,00,In,Van,107,2,1.5,0.0,0.0,0
2022-10-26,2022,10,26,10:00,10,00,Out,Bus,106,2,4.0,0.0,0.0,0
2022-10-26,2022,10,26,10:00,10,00,Out,Car,106,12,1.0,0.0,1.0,1
2022-10-26,2022,10,26,10:00,10,00,Out,Taxi,106,1,1.0,0.0,0.0,0
2022-10-26,2022,10,26,10:05,10,05,In,Bicycle,107,1,1.0,0.0,0.0,0
2022-10-26,2022,10,26,10:05,10,05,In,Bus,107,3,6.666666666666666,0.0,0.0,0
2022-10-26,2022,10,26,10:05,10,05,In,Car,109,22,2.090909090909091,0.0,0.0,0
2022-10-26,2022,10,26,10:05,10,05,In,Taxi,107,3,2.0,0.0,0.0,0
2022-10-26,2022,10,26,10:05,10,05,In,Van,107,1,1.0,0.0,0.0,0
2022-10-26,2022,10,26,10:05,10,05,Out,Bus,106,3,14.666666666666668,0.0,0.0,0
2022-10-26,2022,10,26,10:05,10,05,Out,Car,106,16,2.0625,0.0,2.0,1
2022-10-26,2022,10,26,10:05,10,05,Out,Taxi,106,1,1.0,0.0,0.0,0
2022-10-26,2022,10,26,10:05,10,05,Out,Van,105,1,1.0,0.0,0.0,0
2022-10-26,2022,10,26,10:10,10,10,In,Bicycle,109,3,1.0,0.0,0.0,0
2022-10-26,2022,10,26,10:10,10,10,In,Bus,107,2,14.0,0.0,0.0,0
2022-10-26,2022,10,26,10:10,10,10,In,Car,109,26,1.7307692307692308,0.0,0.0,0
2022-10-26,2022,10,26,10:10,10,10,In,Lorry,109,1,1.0,0.0,0.0,0
2022-10-26,2022,10,26,10:10,10,10,In,Taxi,109,3,2.6666666666666665,0.0,0.0,0
2022-10-26,2022,10,26,10:10,10,10,In,Van,107,1,1.0,0.0,0.0,0
2022-10-26,2022,10,26,10:10,10,10,Out,Bus,105,2,4.0,0.0,0.0,0
2022-10-26,2022,10,26,10:10,10,10,Out,Car,106,16,1.5625,0.0,2.0,1
2022-10-26,2022,10,26,10:10,10,10,Out,Lorry,105,1,1.0,0.0,0.0,0
2022-10-26,2022,10,26,10:10,10,10,Out,Motorbike,105,1,1.0,0.0,0.0,0
2022-10-26,2022,10,26,10:15,10,15,In,Bus,109,2,80.0,0.0,0.0,0
2022-10-26,2022,10,26,10:15,10,15,In,Car,107,16,1.4375,0.0,1.0,1
2022-10-26,2022,10,26,10:15,10,15,In,Lorry,107,1,1.0,0.0,0.0,0
2022-10-26,2022,10,26,10:15,10,15,In,Motorbike,107,1,1.0,0.0,0.0,0
2022-10-26,2022,10,26,10:15,10,15,In,Taxi,109,1,2.0,0.0,0.0,0
2022-10-26,2022,10,26,10:15,10,15,In,Van,107,1,1.0,0.0,0.0,0
2022-10-26,2022,10,26,10:15,10,15,Out,Bicycle,105,2,1.0,0.0,0.0,0
2022-10-26,2022,10,26,10:15,10,15,Out,Bus,105,3,5.333333333333333,0.0,0.0,0
2022-10-26,2022,10,26,10:15,10,15,Out,Car,106,19,1.4736842105263157,0.0,2.0,1
2022-10-26,2022,10,26,10:15,10,15,Out,Taxi,106,1,1.0,0.0,0.0,0
2022-10-26,2022,10,26,10:15,10,15,Out,Van,106,4,2.0,0.0,0.0,0
2022-10-26,2022,10,26,10:20,10,20,In,Bicycle,107,2,1.0,0.0,0.0,0
2022-10-26,2022,10,26,10:20,10,20,In,Bus,114,3,15.999999999999998,3.0,0.0,0
2022-10-26,2022,10,26,10:20,10,20,In,Car,109,27,1.7037037037037037,0.0,0.0,0
2022-10-26,2022,10,26,10:20,10,20,In,Lorry,109,2,1.5,0.0,0.0,0
2022-10-26,2022,10,26,10:20,10,20,In,Taxi,114,1,2.0,0.0,0.0,0
2022-10-26,2022,10,26,10:20,10,20,In,Van,107,3,1.3333333333333333,0.0,0.0,0
2022-10-26,2022,10,26,10:20,10,20,Out,Bicycle,106,2,1.0,0.0,0.0,0
2022-10-26,2022,10,26,10:20,10,20,Out,Bus,76,3,9.333333333333332,0.0,0.0,0
2022-10-26,2022,10,26,10:20,10,20,Out,Car,106,21,1.380952380952381,0.0,3.0,1
2022-10-26,2022,10,26,10:20,10,20,Out,Taxi,105,1,2.0,0.0,0.0,0
2022-10-26,2022,10,26,10:20,10,20,Out,Van,106,2,1.0,0.0,0.0,0
2022-10-26,2022,10,26,10:25,10,25,In,Bus,107,3,22.666666666666664,0.0,0.0,0
2022-10-26,2022,10,26,10:25,10,25,In,Car,114,20,2.05,0.0,0.0,0
2022-10-26,2022,10,26,10:25,10,25,In,Lorry,107,1,1.0,0.0,0.0,0
2022-10-26,2022,10,26,10:25,10,25,In,Taxi,107,2,2.0,0.0,0.0,0
2022-10-26,2022,10,26,10:25,10,25,In,Van,107,3,1.3333333333333333,0.0,0.0,0
2022-10-26,2022,10,26,10:25,10,25,Out,Bicycle,105,1,1.0,0.0,0.0,0
2022-10-26,2022,10,26,10:25,10,25,Out,Bus,105,2,3.2,0.0,0.0,0
2022-10-26,2022,10,26,10:25,10,25,Out,Car,76,18,1.5555555555555556,0.0,3.0,1
2022-10-26,2022,10,26,10:25,10,25,Out,Lorry,105,1,1.0,0.0,0.0,0
2022-10-26,2022,10,26,10:25,10,25,Out,Motorbike,76,1,1.0,0.0,0.0,0
2022-10-26,2022,10,26,10:25,10,25,Out,Taxi,76,1,1.0,0.0,0.0,0
2022-10-26,2022,10,26,10:25,10,25,Out,Van,106,2,1.5,0.0,0.0,0
2022-10-26,2022,10,26,10:30,10,30,In,Bicycle,55,4,1.25,0.0,0.0,0
2022-10-26,2022,10,26,10:30,10,30,In,Bus,90,2,72.0,0.0,0.0,0
2022-10-26,2022,10,26,10:30,10,30,In,Car,114,14,1.6428571428571428,0.0,0.0,0
2022-10-26,2022,10,26,10:30,10,30,In,Lorry,99,1,2.0,0.0,0.0,0
2022-10-26,2022,10,26,10:30,10,30,In,Motorbike,110,1,1.0,0.0,0.0,0
2022-10-26,2022,10,26,10:30,10,30,In,Taxi,114,2,2.5,0.0,0.0,0
2022-10-26,2022,10,26,10:30,10,30,In,Van,90,4,1.0,0.0,0.0,0
2022-10-26,2022,10,26,10:30,10,30,Out,Bus,76,2,8.8,0.0,0.0,0
2022-10-26,2022,10,26,10:30,10,30,Out,Car,76,14,1.5,0.0,3.0,1
2022-10-26,2022,10,26,10:30,10,30,Out,Scooter,105,1,1.0,0.0,1.0,1
2022-10-26,2022,10,26,10:30,10,30,Out,Taxi,76,1,1.0,0.0,0.0,0
2022-10-26,2022,10,26,10:35,10,35,In,Bicycle,99,2,1.0,0.0,0.0,0
2022-10-26,2022,10,26,10:35,10,35,In,Bus,99,3,66.66666666666667,0.0,0.0,0
2022-10-26,2022,10,26,10:35,10,35,In,Car,55,24,1.375,0.0,0.0,0
2022-10-26,2022,10,26,10:35,10,35,In,Lorry,55,1,1.0,0.0,0.0,0
2022-10-26,2022,10,26,10:35,10,35,In,Motorbike,114,1,1.0,0.0,0.0,0
2022-10-26,2022,10,26,10:35,10,35,In,Taxi,99,2,2.0,0.0,0.0,0
2022-10-26,2022,10,26,10:35,10,35,In,Van,99,4,1.75,0.0,1.0,1
2022-10-26,2022,10,26,10:35,10,35,Out,Bus,76,3,54.66666666666666,0.0,0.0,0
2022-10-26,2022,10,26,10:35,10,35,Out,Car,76,13,1.3076923076923077,0.0,1.0,1
2022-10-26,2022,10,26,10:35,10,35,Out,Lorry,105,1,1.0,0.0,0.0,0
2022-10-26,2022,10,26,10:35,10,35,Out,Taxi,105,3,1.3333333333333333,0.0,0.0,0
2022-10-26,2022,10,26,10:35,10,35,Out,Van,105,5,1.4,0.0,0.0,0
2022-10-26,2022,10,26,10:40,10,40,In,Bicycle,55,1,1.0,0.0,0.0,0
2022-10-26,2022,10,26,10:40,10,40,In,Bus,110,2,76.0,2.0,0.0,0
2022-10-26,2022,10,26,10:40,10,40,In,Car,99,19,1.2105263157894737,0.0,7.0,1
2022-10-26,2022,10,26,10:40,10,40,In,Lorry,114,2,2.0,0.0,0.0,0
2022-10-26,2022,10,26,10:40,10,40,In,Motorbike,90,1,1.0,0.0,0.0,0
2022-10-26,2022,10,26,10:40,10,40,In,Scooter,120,1,1.0,0.0,1.0,1
2022-10-26,2022,10,26,10:40,10,40,In,Taxi,99,2,2.0,0.0,0.0,0
2022-10-26,2022,10,26,10:40,10,40,In,Van,110,5,1.4,0.0,0.0,0
2022-10-26,2022,10,26,10:40,10,40,Out,Bus,76,1,12.0,0.0,0.0,0
2022-10-26,2022,10,26,10:40,10,40,Out,Car,76,7,1.7142857142857142,0.0,0.0,0
2022-10-26,2022,10,26,10:40,10,40,Out,Taxi,110,1,1.0,1.0,0.0,0
2022-10-26,2022,10,26,10:40,10,40,Out,Van,76,2,1.0,0.0,0.0,0
2022-10-26,2022,10,26,10:45,10,45,In,Bicycle,90,3,1.0,0.0,0.0,0
2022-10-26,2022,10,26,10:45,10,45,In,Bus,90,2,80.0,0.0,0.0,0
2022-10-26,2022,10,26,10:45,10,45,In,Car,55,31,1.2903225806451613,0.0,0.0,0
2022-10-26,2022,10,26,10:45,10,45,In,Scooter,99,1,1.0,0.0,1.0,1
2022-10-26,2022,10,26,10:45,10,45,In,Taxi,120,4,1.75,0.0,0.0,0
2022-10-26,2022,10,26,10:45,10,45,In,Van,55,3,1.0,0.0,0.0,0
2022-10-26,2022,10,26,10:45,10,45,Out,Bicycle,76,1,1.0,0.0,0.0,0
2022-10-26,2022,10,26,10:45,10,45,Out,Bus,76,3,11.2,0.0,0.0,0
2022-10-26,2022,10,26,10:45,10,45,Out,Car,76,11,1.2727272727272727,0.0,1.0,1
2022-10-26,2022,10,26,10:45,10,45,Out,Taxi,76,2,1.0,0.0,0.0,0
2022-10-26,2022,10,26,10:45,10,45,Out,Van,76,3,2.0,0.0,0.0,0
2022-10-26,2022,10,26,10:50,10,50,In,Bicycle,90,1,1.0,0.0,0.0,0
2022-10-26,2022,10,26,10:50,10,50,In,Bus,55,2,50.4,0.0,0.0,0
2022-10-26,2022,10,26,10:50,10,50,In,Car,55,26,1.9230769230769231,0.0,0.0,0
2022-10-26,2022,10,26,10:50,10,50,In,Motorbike,110,2,1.0,0.0,0.0,0
2022-10-26,2022,10,26,10:50,10,50,In,Taxi,120,2,1.5,0.0,0.0,0
2022-10-26,2022,10,26,10:50,10,50,In,Van,99,3,1.6666666666666667,0.0,1.0,1
2022-10-26,2022,10,26,10:50,10,50,Out,Bus,110,2,16.0,2.0,0.0,0
2022-10-26,2022,10,26,10:50,10,50,Out,Car,110,3,2.0,0.0,0.0,0
2022-10-26,2022,10,26,10:50,10,50,Out,Lorry,110,1,1.0,0.0,0.0,0
2022-10-26,2022,10,26,10:50,10,50,Out,Taxi,110,2,1.0,2.0,0.0,0
2022-10-26,2022,10,26,10:55,10,55,In,Bicycle,120,3,1.0,0.0,0.0,0
2022-10-26,2022,10,26,10:55,10,55,In,Bus,55,3,44.266666666666666,0.0,0.0,0
2022-10-26,2022,10,26,10:55,10,55,In,Car,55,30,1.6666666666666667,0.0,0.0,0
2022-10-26,2022,10,26,10:55,10,55,In,Motorbike,55,2,1.0,0.0,0.0,0
2022-10-26,2022,10,26,10:55,10,55,In,Scooter,120,1,1.0,0.0,1.0,1
2022-10-26,2022,10,26,10:55,10,55,In,Taxi,120,2,1.5,0.0,0.0,0
2022-10-26,2022,10,26,10:55,10,55,In,Van,55,2,1.0,0.0,0.0,0
2022-10-26,2022,10,26,10:55,10,55,Out,Bus,110,3,10.666666666666666,3.0,0.0,0
2022-10-26,2022,10,26,10:55,10,55,Out,Car,110,6,1.3333333333333333,0.0,0.0,0
2022-10-26,2022,10,26,10:55,10,55,Out,Taxi,110,1,2.0,1.0,0.0,0
2022-10-26,2022,10,26,11:00,11,00,In,Bicycle,90,2,1.0,0.0,0.0,0
2022-10-26,2022,10,26,11:00,11,00,In,Bus,120,1,80.0,0.0,0.0,0
2022-10-26,2022,10,26,11:00,11,00,In,Car,120,13,2.0,0.0,0.0,0
2022-10-26,2022,10,26,11:00,11,00,In,Taxi,120,1,1.0,0.0,0.0,0
2022-10-26,2022,10,26,11:00,11,00,In,Van,90,1,1.0,0.0,0.0,0
2022-10-26,2022,10,26,11:00,11,00,Out,Bus,117,2,14.0,2.0,0.0,0
