date,year,month,day,time,hour,minute,direction,type,file_idx,vehicle_count,occupancy,is_public_vehicle,total_electric,is_electric
2023-10-24,2023,10,24,11:00,11,00,In,Car,16,36,1.4722222222222223,0.0,0.0,0
2023-10-24,2023,10,24,11:00,11,00,In,Lorry,16,1,2.0,0.0,0.0,0
2023-10-24,2023,10,24,11:00,11,00,Out,Car,48,7,1.2857142857142858,0.0,0.0,0
2023-10-24,2023,10,24,11:00,11,00,Out,Lorry,48,2,1.5,0.0,0.0,0
2023-10-24,2023,10,24,11:00,11,00,Out,Taxi,48,1,1.0,0.0,0.0,0
2023-10-24,2023,10,24,11:00,11,00,Out,Van,20,1,2.0,0.0,0.0,0
2023-10-24,2023,10,24,11:05,11,05,In,Bus,16,2,60.0,0.0,0.0,0
2023-10-24,2023,10,24,11:05,11,05,In,Car,16,9,1.7777777777777777,0.0,0.0,0
2023-10-24,2023,10,24,11:05,11,05,In,Lorry,16,1,2.0,0.0,0.0,0
2023-10-24,2023,10,24,11:05,11,05,Out,Bus,48,2,8.0,0.0,0.0,0
2023-10-24,2023,10,24,11:05,11,05,Out,Car,48,4,1.25,0.0,0.0,0
2023-10-24,2023,10,24,11:05,11,05,Out,Lorry,48,1,1.0,0.0,0.0,0
2023-10-24,2023,10,24,11:05,11,05,Out,Taxi,48,1,1.0,0.0,0.0,0
2023-10-25,2023,10,25,08:20,08,20,In,Bicycle,70,1,1.0,0.0,0.0,0
2023-10-25,2023,10,25,08:20,08,20,In,Bus,70,3,65.33333333333334,0.0,0.0,0
2023-10-25,2023,10,25,08:20,08,20,In,Car,70,15,1.1333333333333333,0.0,0.0,0
2023-10-25,2023,10,25,08:20,08,20,Out,Bus,45,1,80.0,0.0,0.0,0
2023-10-25,2023,10,25,08:20,08,20,Out,Car,45,1,1.0,0.0,0.0,0
2023-10-25,2023,10,25,08:20,08,20,Out,Van,45,2,1.5,0.0,0.0,0
2023-10-25,2023,10,25,08:25,08,25,In,Car,70,14,1.1428571428571428,0.0,0.0,0
2023-10-25,2023,10,25,08:25,08,25,Out,Bus,45,1,80.0,0.0,0.0,0
2023-10-25,2023,10,25,08:25,08,25,Out,Car,45,3,1.3333333333333333,0.0,0.0,0
2023-10-25,2023,10,25,08:25,08,25,Out,Van,45,2,4.5,0.0,0.0,0
2023-10-25,2023,10,25,08:30,08,30,In,Bus,29,2,52.0,0.0,0.0,0
2023-10-25,2023,10,25,08:30,08,30,In,Car,70,22,1.1818181818181819,0.0,0.0,0
2023-10-25,2023,10,25,08:30,08,30,In,Lorry,70,1,1.0,0.0,0.0,0
2023-10-25,2023,10,25,08:30,08,30,In,Taxi,70,1,1.0,0.0,0.0,0
2023-10-25,2023,10,25,08:30,08,30,In,Van,29,1,1.0,0.0,0.0,0
2023-10-25,2023,10,25,08:30,08,30,Out,Bus,45,3,54.13333333333333,0.0,0.0,0
2023-10-25,2023,10,25,08:30,08,30,Out,Car,45,2,1.0,0.0,0.0,0
2023-10-25,2023,10,25,08:30,08,30,Out,Lorry,45,1,1.0,0.0,0.0,0
2023-10-25,2023,10,25,08:30,08,30,Out,Van,45,1,1.0,0.0,0.0,0
2023-10-25,2023,10,25,08:35,08,35,In,Bicycle,29,1,1.0,0.0,0.0,0
2023-10-25,2023,10,25,08:35,08,35,In,Bus,70,3,74.66666666666666,0.0,0.0,0
2023-10-25,2023,10,25,08:35,08,35,In,Car,70,26,1.1538461538461537,0.0,0.0,0
2023-10-25,2023,10,25,08:35,08,35,In,Motorbike,70,1,1.0,0.0,0.0,0
2023-10-25,2023,10,25,08:35,08,35,Out,Bus,68,5,80.0,0.0,0.0,0
2023-10-25,2023,10,25,08:35,08,35,Out,Car,68,10,1.1,0.0,0.0,0
2023-10-25,2023,10,25,08:35,08,35,Out,Taxi,45,1,1.0,0.0,0.0,0
2023-10-25,2023,10,25,08:35,08,35,Out,Van,45,2,1.0,0.0,0.0,0
2023-10-25,2023,10,25,08:40,08,40,In,Bus,29,2,76.0,0.0,0.0,0
2023-10-25,2023,10,25,08:40,08,40,In,Car,70,25,1.2,0.0,0.0,0
2023-10-25,2023,10,25,08:40,08,40,In,Van,29,1,1.0,0.0,0.0,0
2023-10-25,2023,10,25,08:40,08,40,Out,Bus,45,1,1.6,0.0,0.0,0
2023-10-25,2023,10,25,08:40,08,40,Out,Car,45,5,1.4,0.0,0.0,0
2023-10-25,2023,10,25,08:40,08,40,Out,Lorry,45,2,1.0,0.0,0.0,0
2023-10-25,2023,10,25,08:40,08,40,Out,Van,45,2,1.0,0.0,0.0,0
2023-10-25,2023,10,25,08:45,08,45,In,Bicycle,70,1,1.0,0.0,0.0,0
2023-10-25,2023,10,25,08:45,08,45,In,Bus,70,4,48.00000000000001,0.0,0.0,0
2023-10-25,2023,10,25,08:45,08,45,In,Car,70,33,1.303030303030303,0.0,0.0,0
2023-10-25,2023,10,25,08:45,08,45,In,Van,70,1,1.0,0.0,0.0,0
2023-10-25,2023,10,25,08:45,08,45,Out,Bus,45,2,80.0,0.0,0.0,0
2023-10-25,2023,10,25,08:45,08,45,Out,Car,68,2,1.5,0.0,0.0,0
2023-10-25,2023,10,25,08:45,08,45,Out,Taxi,45,1,1.0,0.0,0.0,0
2023-10-25,2023,10,25,08:45,08,45,Out,Van,68,1,1.0,0.0,0.0,0
2023-10-25,2023,10,25,08:50,08,50,In,Bicycle,29,1,1.0,0.0,0.0,0
2023-10-25,2023,10,25,08:50,08,50,In,Bus,29,2,64.0,0.0,0.0,0
2023-10-25,2023,10,25,08:50,08,50,In,Car,29,29,1.1724137931034482,0.0,0.0,0
2023-10-25,2023,10,25,08:50,08,50,In,Van,29,2,1.0,0.0,0.0,0
2023-10-25,2023,10,25,08:50,08,50,Out,Bus,68,2,80.0,0.0,0.0,0
2023-10-25,2023,10,25,08:50,08,50,Out,Car,68,2,1.0,0.0,0.0,0
2023-10-25,2023,10,25,08:55,08,55,In,Bicycle,29,2,1.0,0.0,0.0,0
2023-10-25,2023,10,25,08:55,08,55,In,Bus,29,2,80.0,0.0,0.0,0
2023-10-25,2023,10,25,08:55,08,55,In,Car,29,31,1.1612903225806452,0.0,0.0,0
2023-10-25,2023,10,25,08:55,08,55,In,Van,29,1,1.0,0.0,0.0,0
2023-10-25,2023,10,25,08:55,08,55,Out,Bus,68,2,80.0,0.0,0.0,0
2023-10-25,2023,10,25,08:55,08,55,Out,Car,68,10,1.2,0.0,0.0,0
2023-10-25,2023,10,25,08:55,08,55,Out,Van,68,2,1.0,0.0,0.0,0
2023-10-25,2023,10,25,09:00,09,00,In,Bus,29,1,64.0,0.0,0.0,0
2023-10-25,2023,10,25,09:00,09,00,In,Car,29,11,1.3636363636363635,0.0,0.0,0
2023-10-25,2023,10,25,09:00,09,00,In,Van,29,1,1.0,0.0,0.0,0
2023-10-25,2023,10,25,09:00,09,00,Out,Bus,68,1,1.6,0.0,0.0,0
2023-10-25,2023,10,25,09:00,09,00,Out,Car,68,4,1.0,0.0,0.0,0
2023-10-25,2023,10,25,09:30,09,30,In,Bicycle,60,1,1.0,0.0,0.0,0
2023-10-25,2023,10,25,09:30,09,30,In,Bus,60,3,10.666666666666666,0.0,0.0,0
2023-10-25,2023,10,25,09:30,09,30,In,Car,53,23,1.3043478260869565,0.0,0.0,0
2023-10-25,2023,10,25,09:30,09,30,In,Lorry,60,1,2.0,0.0,0.0,0
2023-10-25,2023,10,25,09:30,09,30,In,Motorbike,60,1,1.0,0.0,0.0,0
2023-10-25,2023,10,25,09:30,09,30,In,Taxi,60,1,2.0,0.0,0.0,0
2023-10-25,2023,10,25,09:30,09,30,In,Van,60,1,2.0,0.0,0.0,0
2023-10-25,2023,10,25,09:30,09,30,Out,Bus,13,2,4.0,0.0,0.0,0
2023-10-25,2023,10,25,09:30,09,30,Out,Car,38,7,1.8571428571428572,0.0,0.0,0
2023-10-25,2023,10,25,09:30,09,30,Out,Van,13,2,1.0,0.0,0.0,0
2023-10-25,2023,10,25,09:35,09,35,In,Bicycle,60,2,1.0,0.0,0.0,0
2023-10-25,2023,10,25,09:35,09,35,In,Bus,17,3,25.866666666666664,0.0,3.0,1
2023-10-25,2023,10,25,09:35,09,35,In,Car,60,22,1.3181818181818181,0.0,1.0,1
2023-10-25,2023,10,25,09:35,09,35,In,Lorry,17,1,1.0,0.0,0.0,0
2023-10-25,2023,10,25,09:35,09,35,In,Van,17,1,1.0,0.0,0.0,0
2023-10-25,2023,10,25,09:35,09,35,Out,Bus,13,2,4.0,0.0,0.0,0
2023-10-25,2023,10,25,09:35,09,35,Out,Car,13,3,1.0,0.0,0.0,0
2023-10-25,2023,10,25,09:35,09,35,Out,Lorry,39,1,2.0,0.0,0.0,0
2023-10-25,2023,10,25,09:40,09,40,In,Bicycle,17,1,1.0,0.0,0.0,0
2023-10-25,2023,10,25,09:40,09,40,In,Bus,17,1,64.0,0.0,1.0,1
2023-10-25,2023,10,25,09:40,09,40,In,Car,53,31,1.5483870967741935,0.0,0.0,0
2023-10-25,2023,10,25,09:40,09,40,In,Lorry,60,1,1.0,0.0,0.0,0
2023-10-25,2023,10,25,09:40,09,40,In,Taxi,17,1,1.0,0.0,0.0,0
2023-10-25,2023,10,25,09:40,09,40,In,Van,60,4,1.25,0.0,0.0,0
2023-10-25,2023,10,25,09:40,09,40,Out,Bicycle,13,1,1.0,0.0,0.0,0
2023-10-25,2023,10,25,09:40,09,40,Out,Bus,13,3,2.6666666666666665,0.0,0.0,0
2023-10-25,2023,10,25,09:40,09,40,Out,Car,38,5,1.4,0.0,0.0,0
2023-10-25,2023,10,25,09:40,09,40,Out,Lorry,13,1,1.0,0.0,0.0,0
2023-10-25,2023,10,25,09:40,09,40,Out,Scooter,13,1,1.0,0.0,1.0,1
2023-10-25,2023,10,25,09:40,09,40,Out,Van,13,2,1.5,0.0,0.0,0
2023-10-25,2023,10,25,09:45,09,45,In,Bus,17,1,8.0,0.0,1.0,1
2023-10-25,2023,10,25,09:45,09,45,In,Car,60,21,1.380952380952381,0.0,0.0,0
2023-10-25,2023,10,25,09:45,09,45,In,Taxi,60,2,1.5,0.0,0.0,0
2023-10-25,2023,10,25,09:45,09,45,In,Van,17,1,1.0,0.0,1.0,1
2023-10-25,2023,10,25,09:45,09,45,Out,Bicycle,39,2,1.0,0.0,0.0,0
2023-10-25,2023,10,25,09:45,09,45,Out,Bus,12,2,80.0,0.0,0.0,0
2023-10-25,2023,10,25,09:45,09,45,Out,Car,13,3,1.3333333333333333,0.0,0.0,0
2023-10-25,2023,10,25,09:50,09,50,In,Bicycle,60,1,1.0,0.0,0.0,0
2023-10-25,2023,10,25,09:50,09,50,In,Bus,58,3,42.666666666666664,0.0,0.0,0
2023-10-25,2023,10,25,09:50,09,50,In,Car,60,27,1.8888888888888888,0.0,1.0,1
2023-10-25,2023,10,25,09:50,09,50,In,Motorbike,60,1,1.0,0.0,0.0,0
2023-10-25,2023,10,25,09:50,09,50,In,Taxi,17,1,2.0,0.0,0.0,0
2023-10-25,2023,10,25,09:50,09,50,Out,Bus,12,3,54.66666666666666,0.0,0.0,0
2023-10-25,2023,10,25,09:50,09,50,Out,Car,38,5,1.2,0.0,0.0,0
2023-10-25,2023,10,25,09:50,09,50,Out,Lorry,39,2,1.5,0.0,0.0,0
2023-10-25,2023,10,25,09:50,09,50,Out,Taxi,39,1,3.0,0.0,0.0,0
2023-10-25,2023,10,25,09:50,09,50,Out,Van,12,2,1.0,0.0,0.0,0
2023-10-25,2023,10,25,09:55,09,55,In,Bicycle,17,2,1.0,0.0,0.0,0
2023-10-25,2023,10,25,09:55,09,55,In,Bus,53,12,55.0,0.0,0.0,0
2023-10-25,2023,10,25,09:55,09,55,In,Car,60,31,1.7096774193548387,0.0,2.0,1
2023-10-25,2023,10,25,09:55,09,55,In,Lorry,53,1,1.0,0.0,0.0,0
2023-10-25,2023,10,25,09:55,09,55,In,Motorbike,53,1,1.0,0.0,0.0,0
2023-10-25,2023,10,25,09:55,09,55,In,Scooter,53,1,1.0,0.0,1.0,1
2023-10-25,2023,10,25,09:55,09,55,In,Taxi,53,2,2.0,0.0,0.0,0
2023-10-25,2023,10,25,09:55,09,55,In,Van,53,7,1.1428571428571428,0.0,0.0,0
2023-10-25,2023,10,25,09:55,09,55,Out,Bicycle,39,1,1.0,0.0,0.0,0
2023-10-25,2023,10,25,09:55,09,55,Out,Bus,12,2,12.000000000000002,0.0,0.0,0
2023-10-25,2023,10,25,09:55,09,55,Out,Car,13,7,1.0,0.0,0.0,0
2023-10-25,2023,10,25,09:55,09,55,Out,Lorry,13,1,1.0,0.0,0.0,0
2023-10-25,2023,10,25,09:55,09,55,Out,Taxi,13,2,1.0,0.0,0.0,0
2023-10-25,2023,10,25,09:55,09,55,Out,Van,12,2,1.0,0.0,0.0,0
2023-10-25,2023,10,25,10:00,10,00,In,Bus,17,4,57.0,0.0,3.0,1
2023-10-25,2023,10,25,10:00,10,00,In,Car,17,19,1.105263157894737,0.0,2.0,1
2023-10-25,2023,10,25,10:00,10,00,In,Lorry,17,1,3.0,0.0,0.0,0
2023-10-25,2023,10,25,10:00,10,00,Out,Bus,12,1,80.0,0.0,0.0,0
2023-10-25,2023,10,25,10:00,10,00,Out,Car,12,4,1.75,0.0,0.0,0
2023-10-25,2023,10,25,10:00,10,00,Out,Lorry,12,1,1.0,0.0,0.0,0
2023-10-25,2023,10,25,10:00,10,00,Out,Van,12,1,1.0,0.0,0.0,0
2023-10-25,2023,10,25,10:05,10,05,In,Car,58,3,1.0,0.0,0.0,0
2023-10-25,2023,10,25,10:05,10,05,Out,Bus,12,3,10.666666666666666,0.0,0.0,0
2023-10-25,2023,10,25,10:05,10,05,Out,Car,12,3,2.3333333333333335,0.0,0.0,0
2023-10-25,2023,10,25,10:10,10,10,In,Bus,58,1,32.0,0.0,0.0,0
2023-10-25,2023,10,25,10:10,10,10,In,Car,58,5,1.4,0.0,0.0,0
2023-10-25,2023,10,25,10:10,10,10,In,Lorry,58,1,1.0,0.0,0.0,0
2023-10-25,2023,10,25,10:10,10,10,Out,Car,12,4,1.5,0.0,0.0,0
2023-10-25,2023,10,25,10:15,10,15,In,Bus,63,2,80.0,0.0,0.0,0
2023-10-25,2023,10,25,10:15,10,15,In,Car,63,5,2.0,0.0,0.0,0
2023-10-25,2023,10,25,10:15,10,15,In,Van,63,1,2.0,0.0,0.0,0
2023-10-25,2023,10,25,10:15,10,15,Out,Taxi,23,1,1.0,0.0,0.0,0
2023-10-25,2023,10,25,10:15,10,15,Out,Van,23,1,1.0,0.0,0.0,0
2023-10-25,2023,10,25,10:20,10,20,In,Bicycle,63,1,1.0,0.0,0.0,0
2023-10-25,2023,10,25,10:20,10,20,In,Bus,63,6,40.0,0.0,0.0,0
2023-10-25,2023,10,25,10:20,10,20,In,Car,63,12,1.5,0.0,0.0,0
2023-10-25,2023,10,25,10:20,10,20,In,Motorbike,63,1,2.0,0.0,0.0,0
2023-10-25,2023,10,25,10:20,10,20,In,Van,63,1,1.0,0.0,0.0,0
2023-10-25,2023,10,25,10:20,10,20,Out,Car,23,4,1.25,0.0,0.0,0
2023-10-25,2023,10,25,10:20,10,20,Out,Taxi,23,2,1.0,0.0,0.0,0
2023-10-25,2023,10,25,10:20,10,20,Out,Van,23,2,1.0,0.0,0.0,0
2023-10-25,2023,10,25,10:25,10,25,In,Bicycle,63,1,1.0,0.0,0.0,0
2023-10-25,2023,10,25,10:25,10,25,In,Bus,47,1,4.0,0.0,0.0,0
2023-10-25,2023,10,25,10:25,10,25,In,Car,47,13,1.6153846153846154,0.0,0.0,0
2023-10-25,2023,10,25,10:25,10,25,In,Motorbike,63,1,1.0,0.0,0.0,0
2023-10-25,2023,10,25,10:25,10,25,In,Van,63,1,4.0,0.0,0.0,0
2023-10-25,2023,10,25,10:25,10,25,Out,Bicycle,23,1,1.0,0.0,0.0,0
2023-10-25,2023,10,25,10:25,10,25,Out,Bus,23,1,8.0,0.0,0.0,0
2023-10-25,2023,10,25,10:25,10,25,Out,Car,61,3,1.3333333333333333,0.0,0.0,0
2023-10-25,2023,10,25,10:25,10,25,Out,Motorbike,23,1,1.0,0.0,0.0,0
2023-10-25,2023,10,25,10:25,10,25,Out,Van,23,2,1.0,0.0,0.0,0
2023-10-25,2023,10,25,10:30,10,30,In,Bicycle,18,3,1.0,0.0,0.0,0
2023-10-25,2023,10,25,10:30,10,30,In,Bus,18,2,72.0,0.0,0.0,0
2023-10-25,2023,10,25,10:30,10,30,In,Car,18,15,2.0,0.0,0.0,0
2023-10-25,2023,10,25,10:30,10,30,In,Motorbike,73,1,1.0,0.0,0.0,0
2023-10-25,2023,10,25,10:30,10,30,In,Van,18,3,1.0,0.0,0.0,0
2023-10-25,2023,10,25,10:30,10,30,Out,Bicycle,19,1,1.0,0.0,0.0,0
2023-10-25,2023,10,25,10:30,10,30,Out,Bus,23,5,38.4,0.0,0.0,0
2023-10-25,2023,10,25,10:30,10,30,Out,Car,19,8,1.625,0.0,0.0,0
2023-10-25,2023,10,25,10:30,10,30,Out,Taxi,18,2,2.0,0.0,0.0,0
2023-10-25,2023,10,25,10:35,10,35,In,Bicycle,18,2,1.0,0.0,0.0,0
2023-10-25,2023,10,25,10:35,10,35,In,Bus,47,4,50.0,0.0,0.0,0
2023-10-25,2023,10,25,10:35,10,35,In,Car,47,23,1.6956521739130435,0.0,2.0,1
2023-10-25,2023,10,25,10:35,10,35,In,Motorbike,6,1,1.0,0.0,0.0,0
2023-10-25,2023,10,25,10:35,10,35,In,Scooter,18,1,1.0,0.0,1.0,1
2023-10-25,2023,10,25,10:35,10,35,In,Taxi,18,1,1.0,0.0,0.0,0
2023-10-25,2023,10,25,10:35,10,35,In,Van,73,5,2.0,0.0,0.0,0
2023-10-25,2023,10,25,10:35,10,35,Out,Bicycle,18,3,1.0,0.0,0.0,0
2023-10-25,2023,10,25,10:35,10,35,Out,Bus,18,2,4.0,0.0,0.0,0
2023-10-25,2023,10,25,10:35,10,35,Out,Car,18,16,1.375,0.0,0.0,0
2023-10-25,2023,10,25,10:35,10,35,Out,Motorbike,46,2,1.0,0.0,0.0,0
2023-10-25,2023,10,25,10:35,10,35,Out,Scooter,23,1,1.0,0.0,1.0,1
2023-10-25,2023,10,25,10:35,10,35,Out,Taxi,18,2,1.0,0.0,0.0,0
2023-10-25,2023,10,25,10:35,10,35,Out,Van,18,1,2.0,0.0,0.0,0
2023-10-25,2023,10,25,10:40,10,40,,Car,63,1,1.0,0.0,0.0,0
2023-10-25,2023,10,25,10:40,10,40,In,Bicycle,18,1,1.0,0.0,0.0,0
2023-10-25,2023,10,25,10:40,10,40,In,Bus,6,3,61.33333333333333,0.0,0.0,0
2023-10-25,2023,10,25,10:40,10,40,In,Car,6,19,1.4210526315789473,0.0,0.0,0
2023-10-25,2023,10,25,10:40,10,40,In,Taxi,18,4,1.25,0.0,0.0,0
2023-10-25,2023,10,25,10:40,10,40,In,Van,6,4,1.25,0.0,0.0,0
2023-10-25,2023,10,25,10:40,10,40,Out,Bus,46,3,6.666666666666666,0.0,0.0,0
2023-10-25,2023,10,25,10:40,10,40,Out,Car,18,10,1.6,0.0,0.0,0
2023-10-25,2023,10,25,10:40,10,40,Out,Lorry,46,1,1.0,0.0,0.0,0
2023-10-25,2023,10,25,10:40,10,40,Out,Motorbike,19,1,1.0,0.0,0.0,0
2023-10-25,2023,10,25,10:40,10,40,Out,Taxi,18,2,2.5,0.0,0.0,0
2023-10-25,2023,10,25,10:40,10,40,Out,Van,46,3,1.0,0.0,0.0,0
2023-10-25,2023,10,25,10:45,10,45,In,Bicycle,6,1,1.0,0.0,0.0,0
2023-10-25,2023,10,25,10:45,10,45,In,Bus,18,3,52.0,0.0,0.0,0
2023-10-25,2023,10,25,10:45,10,45,In,Car,18,31,1.5806451612903225,0.0,0.0,0
2023-10-25,2023,10,25,10:45,10,45,In,Van,47,2,1.0,0.0,0.0,0
2023-10-25,2023,10,25,10:45,10,45,Out,Bus,23,3,56.00000000000001,0.0,0.0,0
2023-10-25,2023,10,25,10:45,10,45,Out,Car,18,8,1.5,0.0,0.0,0
2023-10-25,2023,10,25,10:45,10,45,Out,Motorbike,19,1,1.0,0.0,0.0,0
2023-10-25,2023,10,25,10:45,10,45,Out,Van,23,5,1.2,0.0,0.0,0
2023-10-25,2023,10,25,10:50,10,50,In,Bus,6,3,56.00000000000001,0.0,0.0,0
2023-10-25,2023,10,25,10:50,10,50,In,Car,6,23,1.9130434782608696,0.0,0.0,0
2023-10-25,2023,10,25,10:50,10,50,In,Lorry,18,1,2.0,0.0,0.0,0
2023-10-25,2023,10,25,10:50,10,50,In,Taxi,18,5,2.4,0.0,0.0,0
2023-10-25,2023,10,25,10:50,10,50,In,Van,6,1,1.0,0.0,0.0,0
2023-10-25,2023,10,25,10:50,10,50,Out,Bicycle,19,1,1.0,0.0,0.0,0
2023-10-25,2023,10,25,10:50,10,50,Out,Bus,19,1,0.0,0.0,0.0,0
2023-10-25,2023,10,25,10:50,10,50,Out,Car,61,9,1.3333333333333333,0.0,0.0,0
2023-10-25,2023,10,25,10:50,10,50,Out,Van,46,2,1.0,0.0,0.0,0
2023-10-25,2023,10,25,10:55,10,55,In,Bus,6,2,76.0,0.0,0.0,0
2023-10-25,2023,10,25,10:55,10,55,In,Car,6,21,1.8095238095238095,0.0,0.0,0
2023-10-25,2023,10,25,10:55,10,55,In,Van,6,3,1.6666666666666667,0.0,0.0,0
2023-10-25,2023,10,25,10:55,10,55,Out,Bus,46,3,10.666666666666666,0.0,0.0,0
2023-10-25,2023,10,25,10:55,10,55,Out,Car,61,6,1.0,0.0,0.0,0
2023-10-25,2023,10,25,10:55,10,55,Out,Taxi,18,4,1.25,0.0,0.0,0
2023-10-25,2023,10,25,10:55,10,55,Out,Van,18,3,1.0,0.0,0.0,0
2023-10-25,2023,10,25,11:00,11,00,In,Bus,6,1,80.0,0.0,0.0,0
2023-10-25,2023,10,25,11:00,11,00,In,Car,6,13,1.6923076923076923,0.0,0.0,0
2023-10-25,2023,10,25,11:00,11,00,In,Van,6,1,1.0,0.0,0.0,0
2023-10-25,2023,10,25,11:00,11,00,Out,Car,46,2,2.0,0.0,0.0,0
2023-10-25,2023,10,25,11:00,11,00,Out,Van,46,2,1.0,0.0,0.0,0
2023-10-25,2023,10,25,11:40,11,40,In,Bus,15,2,32.0,0.0,0.0,0
2023-10-25,2023,10,25,11:40,11,40,In,Car,15,10,1.6,0.0,2.0,1
2023-10-25,2023,10,25,11:40,11,40,In,Taxi,15,1,1.0,0.0,0.0,0
2023-10-25,2023,10,25,11:40,11,40,In,Van,15,1,1.0,0.0,0.0,0
2023-10-25,2023,10,25,11:40,11,40,Out,Bus,15,2,4.0,0.0,0.0,0
2023-10-25,2023,10,25,11:40,11,40,Out,Car,15,5,2.0,0.0,0.0,0
2023-10-25,2023,10,25,11:40,11,40,Out,Taxi,15,1,1.0,0.0,0.0,0
2023-10-25,2023,10,25,11:40,11,40,Out,Van,15,2,2.5,0.0,1.0,1
2023-10-25,2023,10,25,11:45,11,45,In,Bus,15,1,24.0,0.0,0.0,0
2023-10-25,2023,10,25,11:45,11,45,In,Car,15,6,1.5,0.0,1.0,1
2023-10-25,2023,10,25,11:45,11,45,In,Van,15,1,1.0,0.0,1.0,1
2023-10-25,2023,10,25,11:45,11,45,Out,Bus,15,1,8.0,0.0,0.0,0
2023-10-25,2023,10,25,11:45,11,45,Out,Car,15,5,1.2,0.0,1.0,1
